Owner/Repo,PR Number,agent,html_url,Issue Type,Severity,Message,File Name,StartLine,EndLine,Rule,additions,deletions,changed_files,changed_loc
dlt-hub/dlt,2707,OpenAI_Codex,https://github.com/dlt-hub/dlt/pull/2707,CODE_SMELL,MINOR,"Remove the unused local variable ""customers_relation"".",PR_dlt_2707:docs/website/docs/general-usage/dataset-access/dataset_snippets/dataset_snippets.py,68,68,python:S1481,3.0,3.0,2.0,6.0
dlt-hub/dlt,2707,OpenAI_Codex,https://github.com/dlt-hub/dlt/pull/2707,CODE_SMELL,CRITICAL,"Define a constant instead of duplicating this literal ""SELECT load_id, schema_name, status FROM _dlt_loads ORDER BY status"" 4 times.",PR_dlt_2707:tests/load/pipeline/test_dbt_helper.py,112,112,python:S1192,3.0,3.0,2.0,6.0
dlt-hub/dlt,2707,OpenAI_Codex,https://github.com/dlt-hub/dlt/pull/2707,CODE_SMELL,MAJOR,Change or remove duplicates of this key.,PR_dlt_2707:tests/load/test_lineage.py,23,23,python:S5780,3.0,3.0,2.0,6.0
dlt-hub/dlt,2707,OpenAI_Codex,https://github.com/dlt-hub/dlt/pull/2707,CODE_SMELL,CRITICAL,"Change this argument; Function ""_set_nullable"" expects a different type",PR_dlt_2707:tests/load/test_lineage.py,89,89,python:S5655,3.0,3.0,2.0,6.0
dlt-hub/dlt,2707,OpenAI_Codex,https://github.com/dlt-hub/dlt/pull/2707,CODE_SMELL,INFO,"Complete the task associated to this ""TODO"" comment.",PR_dlt_2707:tests/load/test_lineage.py,151,151,python:S1135,3.0,3.0,2.0,6.0
dlt-hub/dlt,2707,OpenAI_Codex,https://github.com/dlt-hub/dlt/pull/2707,CODE_SMELL,CRITICAL,"Define a constant instead of duplicating this literal ""dlt.destinations.snowflake"" 6 times.",PR_dlt_2707:tests/load/test_read_interfaces.py,242,242,python:S1192,3.0,3.0,2.0,6.0
dlt-hub/dlt,2707,OpenAI_Codex,https://github.com/dlt-hub/dlt/pull/2707,CODE_SMELL,INFO,"Complete the task associated to this ""TODO"" comment.",PR_dlt_2707:tests/load/test_read_interfaces.py,279,279,python:S1135,3.0,3.0,2.0,6.0
dlt-hub/dlt,2707,OpenAI_Codex,https://github.com/dlt-hub/dlt/pull/2707,CODE_SMELL,INFO,"Complete the task associated to this ""TODO"" comment.",PR_dlt_2707:tests/load/test_read_interfaces.py,665,665,python:S1135,3.0,3.0,2.0,6.0
dlt-hub/dlt,2707,OpenAI_Codex,https://github.com/dlt-hub/dlt/pull/2707,CODE_SMELL,MAJOR,Remove this assignment to local variable 'arrow_table'; the value is never used.,PR_dlt_2707:tests/load/test_read_interfaces.py,690,690,python:S1854,3.0,3.0,2.0,6.0
dlt-hub/dlt,2707,OpenAI_Codex,https://github.com/dlt-hub/dlt/pull/2707,CODE_SMELL,INFO,"Complete the task associated to this ""TODO"" comment.",PR_dlt_2707:tests/load/test_read_interfaces.py,841,841,python:S1135,3.0,3.0,2.0,6.0
dlt-hub/dlt,2707,OpenAI_Codex,https://github.com/dlt-hub/dlt/pull/2707,CODE_SMELL,INFO,"Complete the task associated to this ""TODO"" comment.",PR_dlt_2707:tests/load/transformations/utils.py,51,51,python:S1135,3.0,3.0,2.0,6.0
dlt-hub/dlt,2707,OpenAI_Codex,https://github.com/dlt-hub/dlt/pull/2707,CODE_SMELL,INFO,"Complete the task associated to this ""TODO"" comment.",PR_dlt_2707:tests/transformations/test_lineage.py,88,88,python:S1135,3.0,3.0,2.0,6.0
Skyvern-AI/skyvern,2394,OpenAI_Codex,https://github.com/Skyvern-AI/skyvern/pull/2394,CODE_SMELL,CRITICAL,"Define a constant instead of duplicating this literal ""[progress.description]{task.description}"" 6 times.",PR_skyvern_2394:skyvern/cli/commands.py,120,120,python:S1192,262.0,214.0,2.0,476.0
Skyvern-AI/skyvern,2394,OpenAI_Codex,https://github.com/Skyvern-AI/skyvern/pull/2394,CODE_SMELL,MAJOR,"Remove the unused function parameter ""path_to_env"".",PR_skyvern_2394:skyvern/cli/commands.py,1245,1245,python:S1172,262.0,214.0,2.0,476.0
Skyvern-AI/skyvern,2394,OpenAI_Codex,https://github.com/Skyvern-AI/skyvern/pull/2394,CODE_SMELL,MAJOR,"Remove the unused function parameter ""host_system"".",PR_skyvern_2394:skyvern/cli/commands.py,1245,1245,python:S1172,262.0,214.0,2.0,476.0
Skyvern-AI/skyvern,2394,OpenAI_Codex,https://github.com/Skyvern-AI/skyvern/pull/2394,CODE_SMELL,MAJOR,"Remove the unused function parameter ""host_system"".",PR_skyvern_2394:skyvern/cli/commands.py,1251,1251,python:S1172,262.0,214.0,2.0,476.0
Skyvern-AI/skyvern,2394,OpenAI_Codex,https://github.com/Skyvern-AI/skyvern/pull/2394,CODE_SMELL,INFO,"Complete the task associated to this ""TODO"" comment.",PR_skyvern_2394:skyvern/cli/commands.py,1253,1253,python:S1135,262.0,214.0,2.0,476.0
Skyvern-AI/skyvern,2394,OpenAI_Codex,https://github.com/Skyvern-AI/skyvern/pull/2394,CODE_SMELL,MAJOR,"Remove the unused function parameter ""path_to_env"".",PR_skyvern_2394:skyvern/cli/commands.py,1257,1257,python:S1172,262.0,214.0,2.0,476.0
Skyvern-AI/skyvern,2394,OpenAI_Codex,https://github.com/Skyvern-AI/skyvern/pull/2394,CODE_SMELL,MAJOR,"Remove the unused function parameter ""host_system"".",PR_skyvern_2394:skyvern/cli/commands.py,1257,1257,python:S1172,262.0,214.0,2.0,476.0
WorkflowAI/WorkflowAI,431,OpenAI_Codex,https://github.com/WorkflowAI/WorkflowAI/pull/431,CODE_SMELL,CRITICAL,Refactor this function to reduce its Cognitive Complexity from 16 to the 15 allowed.,PR_WorkflowAI_431:api/api/main_test.py,48,48,python:S3776,3.0,4.0,1.0,7.0
WorkflowAI/WorkflowAI,431,OpenAI_Codex,https://github.com/WorkflowAI/WorkflowAI/pull/431,CODE_SMELL,INFO,"Complete the task associated to this ""TODO"" comment.",PR_WorkflowAI_431:api/api/main_test.py,74,74,python:S1135,3.0,4.0,1.0,7.0
WorkflowAI/WorkflowAI,431,OpenAI_Codex,https://github.com/WorkflowAI/WorkflowAI/pull/431,CODE_SMELL,CRITICAL,Refactor this function to reduce its Cognitive Complexity from 28 to the 15 allowed.,PR_WorkflowAI_431:api/api/routers/mcp/_mcp_service.py,519,519,python:S3776,3.0,4.0,1.0,7.0
WorkflowAI/WorkflowAI,431,OpenAI_Codex,https://github.com/WorkflowAI/WorkflowAI/pull/431,CODE_SMELL,INFO,"Complete the task associated to this ""TODO"" comment.",PR_WorkflowAI_431:api/api/routers/mcp/_mcp_service.py,614,614,python:S1135,3.0,4.0,1.0,7.0
WorkflowAI/WorkflowAI,431,OpenAI_Codex,https://github.com/WorkflowAI/WorkflowAI/pull/431,CODE_SMELL,CRITICAL,Refactor this function to reduce its Cognitive Complexity from 16 to the 15 allowed.,PR_WorkflowAI_431:api/api/routers/openai_proxy/_openai_proxy_models.py,751,751,python:S3776,3.0,4.0,1.0,7.0
WorkflowAI/WorkflowAI,431,OpenAI_Codex,https://github.com/WorkflowAI/WorkflowAI/pull/431,CODE_SMELL,INFO,"Complete the task associated to this ""TODO"" comment.",PR_WorkflowAI_431:api/api/services/run.py,89,89,python:S1135,3.0,4.0,1.0,7.0
WorkflowAI/WorkflowAI,431,OpenAI_Codex,https://github.com/WorkflowAI/WorkflowAI/pull/431,CODE_SMELL,INFO,"Complete the task associated to this ""TODO"" comment.",PR_WorkflowAI_431:api/core/domain/metrics.py,39,39,python:S1135,3.0,4.0,1.0,7.0
WorkflowAI/WorkflowAI,431,OpenAI_Codex,https://github.com/WorkflowAI/WorkflowAI/pull/431,CODE_SMELL,CRITICAL,"Define a constant instead of duplicating this literal ""Failed to decode JSON"" 3 times.",PR_WorkflowAI_431:api/core/providers/base/httpx_provider_test.py,272,272,python:S1192,3.0,4.0,1.0,7.0
WorkflowAI/WorkflowAI,431,OpenAI_Codex,https://github.com/WorkflowAI/WorkflowAI/pull/431,CODE_SMELL,INFO,"Complete the task associated to this ""TODO"" comment.",PR_WorkflowAI_431:api/core/providers/groq/groq_provider_test.py,309,309,python:S1135,3.0,4.0,1.0,7.0
WorkflowAI/WorkflowAI,431,OpenAI_Codex,https://github.com/WorkflowAI/WorkflowAI/pull/431,CODE_SMELL,INFO,"Complete the task associated to this ""TODO"" comment.",PR_WorkflowAI_431:api/core/services/customers/customer_service.py,119,119,python:S1135,3.0,4.0,1.0,7.0
WorkflowAI/WorkflowAI,431,OpenAI_Codex,https://github.com/WorkflowAI/WorkflowAI/pull/431,CODE_SMELL,INFO,"Complete the task associated to this ""TODO"" comment.",PR_WorkflowAI_431:api/tests/component/openai_proxy/openai_proxy_test.py,343,343,python:S1135,3.0,4.0,1.0,7.0
WorkflowAI/WorkflowAI,431,OpenAI_Codex,https://github.com/WorkflowAI/WorkflowAI/pull/431,CODE_SMELL,CRITICAL,"Define a constant instead of duplicating this literal '{""hello"": ' 3 times.",PR_WorkflowAI_431:api/tests/component/openai_proxy/openai_proxy_test.py,354,354,python:S1192,3.0,4.0,1.0,7.0
WorkflowAI/WorkflowAI,431,OpenAI_Codex,https://github.com/WorkflowAI/WorkflowAI/pull/431,CODE_SMELL,CRITICAL,"Define a constant instead of duplicating this literal '""world2""}' 3 times.",PR_WorkflowAI_431:api/tests/component/openai_proxy/openai_proxy_test.py,354,354,python:S1192,3.0,4.0,1.0,7.0
WorkflowAI/WorkflowAI,431,OpenAI_Codex,https://github.com/WorkflowAI/WorkflowAI/pull/431,CODE_SMELL,INFO,"Complete the task associated to this ""TODO"" comment.",PR_WorkflowAI_431:api/tests/component/openai_proxy/openai_proxy_test.py,368,368,python:S1135,3.0,4.0,1.0,7.0
WorkflowAI/WorkflowAI,431,OpenAI_Codex,https://github.com/WorkflowAI/WorkflowAI/pull/431,CODE_SMELL,INFO,"Complete the task associated to this ""TODO"" comment.",PR_WorkflowAI_431:api/tests/component/openai_proxy/openai_proxy_test.py,831,831,python:S1135,3.0,4.0,1.0,7.0
WorkflowAI/WorkflowAI,431,OpenAI_Codex,https://github.com/WorkflowAI/WorkflowAI/pull/431,CODE_SMELL,INFO,"Complete the task associated to this ""TODO"" comment.",PR_WorkflowAI_431:api/tests/component/run/bedrock_run_test.py,20,20,python:S1135,3.0,4.0,1.0,7.0
WorkflowAI/WorkflowAI,431,OpenAI_Codex,https://github.com/WorkflowAI/WorkflowAI/pull/431,CODE_SMELL,INFO,"Complete the task associated to this ""TODO"" comment.",PR_WorkflowAI_431:api/tests/component/run/bedrock_run_test.py,46,46,python:S1135,3.0,4.0,1.0,7.0
WorkflowAI/WorkflowAI,431,OpenAI_Codex,https://github.com/WorkflowAI/WorkflowAI/pull/431,CODE_SMELL,MAJOR,Remove this commented out code.,PR_WorkflowAI_431:api/tests/component/run/failed_runs_test.py,188,188,python:S125,3.0,4.0,1.0,7.0
WorkflowAI/WorkflowAI,431,OpenAI_Codex,https://github.com/WorkflowAI/WorkflowAI/pull/431,CODE_SMELL,MAJOR,Remove this commented out code.,PR_WorkflowAI_431:api/tests/component/run/run_vertex_test.py,72,72,python:S125,3.0,4.0,1.0,7.0
WorkflowAI/WorkflowAI,431,OpenAI_Codex,https://github.com/WorkflowAI/WorkflowAI/pull/431,CODE_SMELL,INFO,"Complete the task associated to this ""TODO"" comment.",PR_WorkflowAI_431:api/tests/component/tasks/deployments_test.py,31,31,python:S1135,3.0,4.0,1.0,7.0
WorkflowAI/WorkflowAI,431,OpenAI_Codex,https://github.com/WorkflowAI/WorkflowAI/pull/431,CODE_SMELL,INFO,"Complete the task associated to this ""TODO"" comment.",PR_WorkflowAI_431:api/tests/component/tasks/deployments_test.py,66,66,python:S1135,3.0,4.0,1.0,7.0
WorkflowAI/WorkflowAI,431,OpenAI_Codex,https://github.com/WorkflowAI/WorkflowAI/pull/431,CODE_SMELL,MAJOR,Remove this commented out code.,PR_WorkflowAI_431:api/tests/component/versions/test_save.py,9,9,python:S125,3.0,4.0,1.0,7.0
WorkflowAI/WorkflowAI,431,OpenAI_Codex,https://github.com/WorkflowAI/WorkflowAI/pull/431,CODE_SMELL,INFO,"Complete the task associated to this ""TODO"" comment.",PR_WorkflowAI_431:api/tests/component/versions/test_save.py,19,19,python:S1135,3.0,4.0,1.0,7.0
WorkflowAI/WorkflowAI,431,OpenAI_Codex,https://github.com/WorkflowAI/WorkflowAI/pull/431,CODE_SMELL,INFO,"Complete the task associated to this ""TODO"" comment.",PR_WorkflowAI_431:api/tests/component/versions/test_save.py,215,215,python:S1135,3.0,4.0,1.0,7.0
WorkflowAI/WorkflowAI,431,OpenAI_Codex,https://github.com/WorkflowAI/WorkflowAI/pull/431,CODE_SMELL,INFO,"Complete the task associated to this ""TODO"" comment.",PR_WorkflowAI_431:api/tests/component/versions/test_save.py,261,261,python:S1135,3.0,4.0,1.0,7.0
MontrealAI/AGI-Alpha-Agent-v0,3160,OpenAI_Codex,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/3160,CODE_SMELL,CRITICAL,Refactor this function to reduce its Cognitive Complexity from 16 to the 15 allowed.,PR_AGI-Alpha-Agent-v0_3160:alpha_factory_v1/backend/agents/discovery.py,132,132,python:S3776,25.0,4.0,2.0,29.0
SirVer/ultisnips,1576,OpenAI_Codex,https://github.com/SirVer/ultisnips/pull/1576,CODE_SMELL,MINOR,"Rename class ""ParseSnippets_InvalidPartialSnippet"" to match the regular expression ^_?([A-Z_][a-zA-Z0-9]*|[a-z_][a-z0-9_]*)$.",PR_ultisnips_1576:test/test_ParseSnippets.py,40,40,python:S101,1.0,1.0,1.0,2.0
stanfordnlp/dspy,8238,OpenAI_Codex,https://github.com/stanfordnlp/dspy/pull/8238,BUG,BLOCKER,Remove 1 unexpected arguments; 'inspect_history' expects at most 1 positional arguments.,PR_dspy_8238:dspy/clients/base_lm.py,136,136,python:S930,18.0,6.0,2.0,24.0
stanfordnlp/dspy,8238,OpenAI_Codex,https://github.com/stanfordnlp/dspy/pull/8238,CODE_SMELL,MAJOR,Merge this if statement with the enclosing one.,PR_dspy_8238:dspy/predict/predict.py,112,112,python:S1066,18.0,6.0,2.0,24.0
stanfordnlp/dspy,8238,OpenAI_Codex,https://github.com/stanfordnlp/dspy/pull/8238,CODE_SMELL,CRITICAL,Refactor this function to reduce its Cognitive Complexity from 18 to the 15 allowed.,PR_dspy_8238:dspy/primitives/module.py,166,166,python:S3776,18.0,6.0,2.0,24.0
stanfordnlp/dspy,8238,OpenAI_Codex,https://github.com/stanfordnlp/dspy/pull/8238,CODE_SMELL,CRITICAL,"Define a constant instead of duplicating this literal ""openai/gpt4o"" 3 times.",PR_dspy_8238:tests/adapters/test_chat_adapter.py,71,71,python:S1192,18.0,6.0,2.0,24.0
stanfordnlp/dspy,8238,OpenAI_Codex,https://github.com/stanfordnlp/dspy/pull/8238,CODE_SMELL,CRITICAL,"Define a constant instead of duplicating this literal ""litellm.completion"" 3 times.",PR_dspy_8238:tests/adapters/test_chat_adapter.py,73,73,python:S1192,18.0,6.0,2.0,24.0
stanfordnlp/dspy,8238,OpenAI_Codex,https://github.com/stanfordnlp/dspy/pull/8238,CODE_SMELL,CRITICAL,"Define a constant instead of duplicating this literal ""question->answer"" 3 times.",PR_dspy_8238:tests/adapters/test_chat_adapter.py,85,85,python:S1192,18.0,6.0,2.0,24.0
stanfordnlp/dspy,8238,OpenAI_Codex,https://github.com/stanfordnlp/dspy/pull/8238,CODE_SMELL,CRITICAL,"Define a constant instead of duplicating this literal ""{'reasoning': 'Paris is the captial of France', 'answer': 'Paris'}"" 4 times.",PR_dspy_8238:tests/primitives/test_module.py,322,322,python:S1192,18.0,6.0,2.0,24.0
langchain-ai/langsmith-sdk,1782,OpenAI_Codex,https://github.com/langchain-ai/langsmith-sdk/pull/1782,CODE_SMELL,CRITICAL,Refactor this function to reduce its Cognitive Complexity from 17 to the 15 allowed.,PR_langsmith-sdk_1782:python/langsmith/_internal/_operations.py,216,216,python:S3776,111.0,4.0,4.0,115.0
KenYu910645/MapleStoryAutoLevelUp,173,OpenAI_Codex,https://github.com/KenYu910645/MapleStoryAutoLevelUp/pull/173,BUG,BLOCKER,Remove this return value.,PR_MapleStoryAutoLevelUp_173:src/input/GameWindowCapturorForMac.py,68,68,python:S2734,14.0,6.0,3.0,20.0
KenYu910645/MapleStoryAutoLevelUp,173,OpenAI_Codex,https://github.com/KenYu910645/MapleStoryAutoLevelUp/pull/173,CODE_SMELL,CRITICAL,Refactor this function to reduce its Cognitive Complexity from 18 to the 15 allowed.,PR_MapleStoryAutoLevelUp_173:src/legacy/mapleStoryAutoLevelUp_legacy.py,27,27,python:S3776,14.0,6.0,3.0,20.0
KenYu910645/MapleStoryAutoLevelUp,173,OpenAI_Codex,https://github.com/KenYu910645/MapleStoryAutoLevelUp/pull/173,CODE_SMELL,CRITICAL,Refactor this function to reduce its Cognitive Complexity from 18 to the 15 allowed.,PR_MapleStoryAutoLevelUp_173:src/legacy/mapleStoryAutoLevelUp_legacy.py,336,336,python:S3776,14.0,6.0,3.0,20.0
KenYu910645/MapleStoryAutoLevelUp,173,OpenAI_Codex,https://github.com/KenYu910645/MapleStoryAutoLevelUp/pull/173,CODE_SMELL,CRITICAL,Refactor this function to reduce its Cognitive Complexity from 47 to the 15 allowed.,PR_MapleStoryAutoLevelUp_173:src/legacy/mapleStoryAutoLevelUp_legacy.py,652,652,python:S3776,14.0,6.0,3.0,20.0
KenYu910645/MapleStoryAutoLevelUp,173,OpenAI_Codex,https://github.com/KenYu910645/MapleStoryAutoLevelUp/pull/173,CODE_SMELL,CRITICAL,Refactor this function to reduce its Cognitive Complexity from 79 to the 15 allowed.,PR_MapleStoryAutoLevelUp_173:src/legacy/mapleStoryAutoLevelUp_legacy.py,1134,1134,python:S3776,14.0,6.0,3.0,20.0
KenYu910645/MapleStoryAutoLevelUp,173,OpenAI_Codex,https://github.com/KenYu910645/MapleStoryAutoLevelUp/pull/173,CODE_SMELL,MAJOR,"Either merge this branch with the identical one on line ""1278"" or change one of the implementations.",PR_MapleStoryAutoLevelUp_173:src/legacy/mapleStoryAutoLevelUp_legacy.py,1280,1280,python:S1871,14.0,6.0,3.0,20.0
KenYu910645/MapleStoryAutoLevelUp,173,OpenAI_Codex,https://github.com/KenYu910645/MapleStoryAutoLevelUp/pull/173,CODE_SMELL,MAJOR,Remove this commented out code.,PR_MapleStoryAutoLevelUp_173:tools/AutoDiceRoller.py,35,35,python:S125,14.0,6.0,3.0,20.0
KenYu910645/MapleStoryAutoLevelUp,173,OpenAI_Codex,https://github.com/KenYu910645/MapleStoryAutoLevelUp/pull/173,CODE_SMELL,CRITICAL,Refactor this function to reduce its Cognitive Complexity from 25 to the 15 allowed.,PR_MapleStoryAutoLevelUp_173:tools/AutoDiceRoller.py,84,84,python:S3776,14.0,6.0,3.0,20.0
KenYu910645/MapleStoryAutoLevelUp,173,OpenAI_Codex,https://github.com/KenYu910645/MapleStoryAutoLevelUp/pull/173,CODE_SMELL,MAJOR,Remove this commented out code.,PR_MapleStoryAutoLevelUp_173:tools/AutoDiceRoller.py,168,168,python:S125,14.0,6.0,3.0,20.0
dagster-io/dagster,30860,OpenAI_Codex,https://github.com/dagster-io/dagster/pull/30860,CODE_SMELL,CRITICAL,"Define a constant instead of duplicating this literal ""https://dagster.io"" 3 times.",PR_dagster_30860:examples/docs_snippets/docs_snippets/concepts/resources/pythonic_resources.py,69,69,python:S1192,1.0,1.0,1.0,2.0
dagster-io/dagster,30860,OpenAI_Codex,https://github.com/dagster-io/dagster/pull/30860,BUG,BLOCKER,Remove this unexpected named argument 's3_resource'.,PR_dagster_30860:examples/docs_snippets/docs_snippets/guides/data-modeling/asset-factories/advanced-yaml-asset-factory.py,42,42,python:S930,1.0,1.0,1.0,2.0
dagster-io/dagster,30860,OpenAI_Codex,https://github.com/dagster-io/dagster/pull/30860,BUG,BLOCKER,Remove this unexpected named argument 's3_resource'.,PR_dagster_30860:examples/docs_snippets/docs_snippets/guides/data-modeling/asset-factories/simple-yaml-asset-factory.py,28,28,python:S930,1.0,1.0,1.0,2.0
MontrealAI/AGI-Alpha-Agent-v0,2188,OpenAI_Codex,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2188,CODE_SMELL,MAJOR,Remove this commented out code.,PR_AGI-Alpha-Agent-v0_2188:alpha_factory_v1/demos/self_healing_repo/agent_selfheal_entrypoint.py,1,1,python:S125,10.0,17.0,3.0,27.0
MontrealAI/AGI-Alpha-Agent-v0,2188,OpenAI_Codex,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2188,CODE_SMELL,MAJOR,Remove this commented out code.,PR_AGI-Alpha-Agent-v0_2188:tests/test_selfheal_env.py,1,1,python:S125,10.0,17.0,3.0,27.0
DannyMac180/meta-agent,141,OpenAI_Codex,https://github.com/DannyMac180/meta-agent/pull/141,CODE_SMELL,CRITICAL,Refactor this function to reduce its Cognitive Complexity from 80 to the 15 allowed.,PR_meta-agent_141:src/yaml/__init__.py,37,37,python:S3776,202.0,9.0,3.0,211.0
3rdIteration/btcrecover,614,OpenAI_Codex,https://github.com/3rdIteration/btcrecover/pull/614,CODE_SMELL,CRITICAL,"Add a nested comment explaining why this method is empty, or complete the implementation.",PR_btcrecover_614:btcrecover/test/test_passwords.py,154,154,python:S1186,16.0,2.0,2.0,18.0
willccbb/verifiers,124,Cursor,https://github.com/willccbb/verifiers/pull/124,CODE_SMELL,CRITICAL,"Define a constant instead of duplicating this literal ""What is 1+1?"" 5 times.",PR_verifiers_124:tests/test_rubric_group.py,137,137,python:S1192,248.0,54.0,6.0,302.0
willccbb/verifiers,124,Cursor,https://github.com/willccbb/verifiers/pull/124,CODE_SMELL,MAJOR,Remove this unused function declaration.,PR_verifiers_124:tests/test_rubric_group.py,169,169,python:S5603,248.0,54.0,6.0,302.0
getsentry/sentry,94261,Cursor,https://github.com/getsentry/sentry/pull/94261,CODE_SMELL,CRITICAL,Refactor this function to reduce its Cognitive Complexity from 16 to the 15 allowed.,PR_sentry_94261:src/sentry/killswitches.py,276,276,python:S3776,4.0,1.0,1.0,5.0
getsentry/sentry,94264,Cursor,https://github.com/getsentry/sentry/pull/94264,CODE_SMELL,MAJOR,Either remove or fill this block of code.,PR_sentry_94264:src/sentry/hybridcloud/tasks/deliver_webhooks.py,425,425,python:S108,27.0,2.0,2.0,29.0
getsentry/sentry,94264,Cursor,https://github.com/getsentry/sentry/pull/94264,CODE_SMELL,CRITICAL,Refactor this function to reduce its Cognitive Complexity from 24 to the 15 allowed.,PR_sentry_94264:src/sentry/hybridcloud/tasks/deliver_webhooks.py,428,428,python:S3776,27.0,2.0,2.0,29.0
WorkflowAI/WorkflowAI,449,Cursor,https://github.com/WorkflowAI/WorkflowAI/pull/449,CODE_SMELL,INFO,"Complete the task associated to this ""TODO"" comment.",PR_WorkflowAI_449:api/api/_standard_model_response.py,135,135,python:S1135,44.0,2.0,2.0,46.0
WorkflowAI/WorkflowAI,449,Cursor,https://github.com/WorkflowAI/WorkflowAI/pull/449,CODE_SMELL,CRITICAL,Refactor this function to reduce its Cognitive Complexity from 16 to the 15 allowed.,PR_WorkflowAI_449:api/api/main_test.py,48,48,python:S3776,44.0,2.0,2.0,46.0
WorkflowAI/WorkflowAI,449,Cursor,https://github.com/WorkflowAI/WorkflowAI/pull/449,CODE_SMELL,MAJOR,"Rename function ""_skipJsonSchemaAnnotation"" to match the regular expression ^[a-z_][a-z0-9_]*$.",PR_WorkflowAI_449:api/api/routers/_common.py,26,26,python:S1542,44.0,2.0,2.0,46.0
